FEEDERID,เปลือย,หุ้ม,Ratio
RSU01,1782.00401,3878.198515,0.459492727
RSU02,1374.662404,9144.165422,0.150332189
RSU03,2272.693929,27288.5462,0.083283804
RSU04,0,564.198732,0
RSU05,925.7287616,12129.11563,0.076322857
SBA07,6048.0764,5308.05317,1.139415188
SKK01,11363.21938,27370.40797,0.415164414
SKK02,297.0418472,19372.77786,0.015332951
SKK03,2768.945345,17696.57449,0.156467872
SKK04,4996.927895,18775.90065,0.26613519
SKK05,4346.908217,9445.111562,0.460228361
SKK06,8606.998022,39804.76361,0.216230351
SKK07,4510.383366,11921.14102,0.378351649
SKK08,4747.063,6076.197148,0.781255592
SKK09,131.2253374,7951.938252,0.016502308
SKK10,0,1164.488356,0
SKW01,59480.55009,27690.30207,2.148064327
SKW02,0,151.045088,0
SKW03,83020.20933,51704.80698,1.605657465
SKW04,200528.7705,54814.20502,3.658335835
SKW05,105.3607681,14790.7307,0.007123432
SKW06,31507.55178,26604.23972,1.184305664
SKW07,2285.865558,12485.24931,0.183085295
SKW08,131537.2704,64312.28789,2.045289861
SKW09,115331.7024,62711.30075,1.839089622
SKW10,0,104.2420421,0
SMP01,28659.96041,41467.32845,0.691145571
SMP02,7025.72343,33517.45015,0.2096139
SMP03,11759.15745,37846.71928,0.310704803
SMP04,8282.007114,34455.78507,0.240366229
SMP05,19166.23819,27617.37849,0.693991944
SMP06,4109.373684,12855.26832,0.31966456
SMP07,133.6880613,23487.90121,0.005691784
SMP08,53598.68918,57109.38827,0.938526761
SMP09,17007.907,79914.88294,0.212825276
SMP10,3182.179179,21996.26142,0.144669093
SMY01,0,3154.129695,0
SMY02,0,2816.009263,0
SMY03,0,4593.93963,0
SMY04,0,4122.326585,0
SMY05,85.66046959,6196.714178,0.013823531
SNA01,0,112.1360793,0
SNA02,90974.83813,58139.95871,1.564755809
SNA03,267.6555603,16252.23251,0.016468849
SNA04,21621.09118,35782.25565,0.604240588
SNA05,63589.45699,59583.96726,1.067224287
SNA06,34535.32028,47438.94795,0.727995071
SNA07,17998.4121,39547.18318,0.455112366
SNA08,44223.30268,50820.34459,0.870188958
SNA09,35337.57941,30840.01864,1.145835216
SNA10,15875.48758,19628.71292,0.808789025
SNK02,1833.251727,16212.83058,0.113074131
SPA02,66357.51441,38343.45262,1.730608745
SPA04,852.8843588,13656.74432,0.062451514
SPA06,56094.86492,57175.56275,0.981098606
SPC02,13665.77772,22996.7174,0.594249061
SRA01,396.5528076,2479.783279,0.1599143
SRA02,0,1680.619897,0
SRA03,0,158.0220123,0
SRA04,7496.990491,21409.4187,0.350172538
SRA05,2975.589391,18349.56707,0.162161286
SRA06,16115.82638,34771.95499,0.463471967
SRA07,7108.440961,7515.527054,0.945833993
SRA08,53397.37583,30895.31266,1.728332593
SRA09,5783.829516,17695.83557,0.326846929
SRA10,4678.143292,11444.38179,0.40877204
SRB01,7796.282924,11723.10936,0.665035417
SRB02,235.4705354,7238.081833,0.032532174
SRB03,15211.26922,10222.59887,1.488004119
SRB04,26158.19874,30916.61004,0.846088841
SRB05,660.2587095,12458.67959,0.052995882
SRB06,2917.88903,8421.975875,0.346461338
SRB07,14765.84108,25410.54804,0.581091012
SRD01,12293.67508,4554.063564,2.699495715
SRD02,8571.238405,10752.61936,0.797130273
SRD03,0,2807.327427,0
SRD04,128.0361133,3334.460072,0.038397855
SRD05,5.417143694,62.59533428,0.086542292
SRD06,16604.08184,3285.941765,5.053066375
SRD07,0,119.6375613,0
SRD08,9353.949588,15138.4347,0.617894107
SRD09,8862.271866,11305.51023,0.783889597
SRD10,6.876739303,130.935345,0.052520114
SRE01,13415.95598,35306.168,0.379989014
SRE02,0,2463.346892,0
SRE03,40168.78469,34000.14677,1.181429744
SRE04,288.4747992,7899.878894,0.036516357
SRE05,29202.72921,31379.7247,0.930624137
SRE06,6367.129267,9319.908547,0.68317508
SRE07,63462.90378,55288.60309,1.147847843
SRE08,34432.74627,29551.84394,1.165164053
SRE09,65976.73359,40336.18254,1.635671237
SRE10,92524.06295,58213.28383,1.589397761
TDA01,19107.37006,34235.21031,0.558120423
TDA02,58405.03074,15744.84917,3.709469052
TDA03,31448.79837,20214.71762,1.555737704
TDA04,14456.97121,5312.615234,2.7212532
TDA05,37.03461906,4990.887246,0.007420448
TDA06,266.9190191,3404.589016,0.078399777
TDA07,23696.622,33387.25334,0.709750567
TDA08,28294.76267,24196.1126,1.169392916
TDA09,4698.592786,11272.88932,0.416804659
TDA10,47046.27602,24683.76709,1.905960134
TLA01,6017.877264,270.7765142,22.22451708
TLA02,12597.47396,20671.09567,0.609424588
TLA03,7349.797472,1769.228683,4.154238252
TLA04,11177.81883,9593.048153,1.165199908
TLA05,1003.092827,3337.528993,0.300549547
TLA06,32679.57533,39670.05891,0.823784391
TLA07,2323.242666,7623.641583,0.304741853
TLA08,86.21052449,4836.948247,0.01782333
TLA09,0,4739.809679,0
TLA10,1423.696464,6181.451225,0.230317512
TMS01,0,2053.487937,0
TMS02,0,1239.113355,0
TMS03,0,3317.323629,0
TMS04,0,1135.992568,0
TMS05,0,1923.236964,0
TMS06,0,1727.968926,0
TMS07,0,2471.726182,0
TMS08,0,2452.498665,0
TMS09,0,2388.747688,0
TMS10,0,3472.690191,0
TMS11,0,258.4946217,0
TMS12,6704.91832,36684.94765,0.182770285
TMS13,32.28742681,18598.56297,0.001736017
TMS14,2799.100175,26567.82673,0.105356761
TMS15,69.97892109,16624.18379,0.004209465
TSL01,0,47.40884045,0
TYA01,2179.301935,17341.29626,0.125671225
TYA02,3333.256896,34928.51572,0.09543082
TYA03,9647.048506,27848.70607,0.346409219
TYA04,4902.500776,15964.7836,0.307082194
TYA05,102.5738794,847.8387266,0.120982772
TYA06,7119.6257,42325.44485,0.16821148
TYA07,22.34565365,5748.252192,0.003887382
TYA08,433.6989264,1954.828848,0.221860306
TYA09,1863.424633,32120.52489,0.058013518
TYA10,2360.178977,35881.3721,0.065777278
WAA01,13471.68328,31452.44201,0.428319152
WAA02,354.4515793,11737.58352,0.030198003
WAA03,2473.058726,7213.714881,0.342827346
WAA04,13284.94796,25311.11026,0.524866267
WAA05,288.228628,31126.59646,0.009259883
WAA06,2679.433957,34413.8163,0.077859251
WAA07,2817.306102,4916.960156,0.572977208
WAA08,2336.831526,10097.29802,0.231431371
WAA09,6546.958955,38921.09469,0.168211069
WAA10,130.2948505,8849.42954,0.014723531
WAB01,63.0059022,5958.158023,0.010574728
WAB02,36344.89307,57996.42437,0.626674721
WAB03,28654.49219,55829.60317,0.513249075
WAB04,4762.845552,17849.57599,0.26683242
WAM01,12020.15395,12651.77281,0.950076652
WAM02,5817.522415,13990.59571,0.415816634
WAM03,0,142.7058492,0
WAM04,34424.33405,16150.03174,2.131533522
WAM05,5413.448546,6375.545437,0.849095752
WAM06,207688.4596,76783.97928,2.704841057
WAM07,81844.1993,22358.18899,3.660591623
WAM08,0,132.5872657,0
WAM09,0,66.99362239,0
WAM10,0,113.198948,0
WIA01,26771.80801,22071.52397,1.212956932
WIA02,4878.556192,14879.27717,0.327875886
WIA03,8.022419357,79.02325544,0.101519727
WIA04,58442.91374,40250.15958,1.4519921
WIA05,25855.42171,22147.82051,1.167402531
WIA06,0,455.7519374,0
WIA07,9418.881341,13878.42916,0.678670564
WIA08,7.409467775,65.47563387,0.113163743
WIA09,34887.26407,6857.221633,5.087667562
WIA10,42024.29642,22857.01631,1.838573147
WNA01,36754.99484,3377.314509,10.88290556
WNA02,2222.001391,21241.90476,0.104604621
WNA03,64594.52486,33938.73831,1.903268303
WNA04,135208.4186,71014.14944,1.903964487
WNA05,65065.92302,48070.26313,1.353558703
WNA06,103529.9536,76464.5038,1.353960968
WNA07,73090.13442,17899.06323,4.083461434
WNA08,79650.63899,48525.88134,1.641405303
WNA09,128932.7488,22794.57068,5.656292046
WNA10,0,106.5060267,0
WYA01,40737.24566,31844.05962,1.279273
WYA02,88549.70691,46780.97914,1.892857066
WYA03,53143.92752,51118.52392,1.039621715
WYA04,119925.3879,16364.37824,7.328441456
WYA05,57256.02729,20986.42484,2.728241124
WYA06,48.10625368,5025.774435,0.009571909
WYA07,1048.580796,7671.172901,0.136691065
WYA08,230190.7629,35570.8218,6.471336654
WYA09,0,71.63868779,0
WYA10,0,104.5755753,0
ACA01,0,5058.839049,0
ACA02,0,32.239092,0
ACA03,0,6289.95865,0
ACA04,38.15890204,5118.217589,0.007455506
ACA05,0,4424.738139,0
ACA06,0,6598.31258,0
ACA07,0,1653.104009,0
ACA08,0,11180.85971,0
ACA09,36.65675328,1383.206218,0.026501293
ACA10,0,4552.096039,0
AKA01,137.0268008,9109.544902,0.015042113
AKA02,0,9565.539474,0
AKA03,27.20767818,11743.85832,0.002316758
AKA04,799.5734183,5393.922779,0.148235978
AKA05,223.4783779,8965.03293,0.024927781
AKA06,0,11237.00291,0
AKA07,26.87421292,8310.246711,0.003233865
AKA08,217.7457222,8563.731327,0.025426501
AKC01,517.8536993,4869.339445,0.106349887
AKC02,0,4190.526292,0
AKC03,0,1324.841812,0
AKC04,866.6632958,7559.61168,0.114643891
AKC05,0,748.2096476,0
AKC06,0,9855.030783,0
AKC07,0,1370.55777,0
AKC08,0,603.161472,0
AKC09,0,7009.528304,0
AKC10,0,2529.692278,0
AKU01,127.5713388,4864.507784,0.026224922
AKU02,510.1492147,1918.004919,0.265979096
AKU03,30.22132091,4090.251723,0.007388621
AKU04,243.4914622,7509.006924,0.032426586
AKU05,48.27269824,6817.944447,0.007080242
AKU06,391.5192714,6534.534461,0.059915404
AKU07,0,1029.311712,0
AKU08,0,1661.105341,0
AKW01,0,24.52300684,0
AKW02,0,25.11111906,0
AKW03,2998.168265,39170.28746,0.076541901
AKW04,50.15813372,4318.807879,0.011613884
AKW05,1738.67894,3485.857199,0.498780885
APA01,0,76.36336524,0
APA02,121.8032794,2529.305905,0.0481568
APA03,2346.921107,5238.26753,0.448033838
APA04,0,3.238,0
APA05,15529.29603,19684.77873,0.788898684
APA06,5304.04527,20135.55272,0.26341692
APA07,7137.095765,13692.00963,0.521259914
APA08,0,193.3599342,0
APA09,0,2.651,0
APA10,11779.55468,43302.43101,0.27202987
ATV01,0,5364.529413,0
ATV02,0,1979.1626,0
ATV03,0,1979.028996,0
ATV04,0,17650.05741,0
ATV05,0,10812.11391,0
BAK01,166264.5462,30780.30721,5.40165324
BAK02,30556.60109,15882.7534,1.923885634
BAK03,108033.7956,33861.24771,3.190484785
BAK04,22499.1185,18207.47978,1.235707455
BAK06,50966.37148,74801.44727,0.681355419
BAK07,3585.184491,7662.923471,0.46786119
BAK08,10711.31842,17888.7062,0.598775467
BAK09,105200.0065,46948.77496,2.240740182
BAK10,21640.7992,15929.88255,1.358503375
BAP01,16774.43076,11339.93022,1.479235801
BAP03,71108.94049,11365.07777,6.256793127
BAP04,59043.22015,22909.75947,2.577208208
BAP05,0,88.0497788,0
BAP06,533.5806863,2971.872802,0.179543581
BAP08,0,137.3852411,0
BAP09,9.112559834,9798.781108,0.000929969
BAP10,33160.58421,5585.260202,5.937160135
BBA01,72892.7868,55181.06641,1.320974594
BBA02,22407.85585,40576.05065,0.552243392
BBA03,1427.597269,22074.28565,0.064672411
BBA04,0,157.0335284,0
BBA05,49.04583573,2316.549321,0.021171937
BBA06,13669.26941,13885.24795,0.984445468
BBA07,31613.4629,30660.7911,1.031071338
BBA08,46886.58732,39081.57971,1.199710648
BBA09,15864.31315,13010.74068,1.219324368
BBA10,16043.24398,27199.75053,0.589830556
BBA11,0,97.48582905,0
BBA12,19018.68892,22321.35833,0.852039945
BBB01,3919.678815,15970.95967,0.245425378
BBB02,3372.960691,18073.13413,0.186628432
BBB03,46.09043395,4952.46153,0.009306571
BBB04,6395.376457,25633.87625,0.249489246
BBB05,1797.385171,11806.75993,0.152233566
BBB06,44090.40012,47048.72588,0.937122085
BBB07,835.7757541,12090.06133,0.069129158
BBB08,6654.302572,19901.30998,0.334365053
BBB09,5523.066079,21291.05357,0.259407833
BBB10,8789.827112,10448.26994,0.841271059
BBC01,10804.8463,7687.424801,1.405522211
BBC02,13760.75634,22297.87739,0.617133017
BBC03,18057.67629,3138.584245,5.753446419
BBC04,14943.30008,32810.20818,0.455446671
BBU01,3222.201247,6762.971209,0.476447577
BBU02,474.051541,10464.09837,0.045302665
BBU03,6056.681016,13521.78223,0.447920319
BBU04,3126.975741,11329.60456,0.276000431
BBU05,1263.838449,15432.78543,0.081893088
BGP01,0,2219.62099,0
BGP02,970.7231069,1991.685249,0.487387808
BGP03,1262.724822,7162.849237,0.176288064
BGP04,1180.345924,4126.759335,0.286022476
BGP05,37.01898236,2078.973574,0.017806375
BGP06,0,1996.7595,0
BGP07,0,2263.346066,0
BGP08,936.2367743,7238.085566,0.129348675
BGP09,304.4604897,3689.387438,0.082523317
BGP10,694.8648577,8518.452697,0.081571722
BGR01,0,165.341727,0
BGR02,130.2947459,2492.782442,0.0522688
BGR03,0,1770.806706,0
BGR04,0,128.7943875,0
BGR05,15678.2453,19207.28113,0.816265727
BGR06,31157.29757,33875.53308,0.919758148
BGR07,0,115.9716425,0
BGR08,0,152.2968119,0
BGR09,0,150.817719,0
BGR10,0,129.7409607,0
BJA01,0,4662.691994,0
BJA02,958.796814,24260.15552,0.039521462
BJA03,0,151.5938222,0
BJA04,1001.268147,12153.38185,0.08238597
BJA05,12972.30749,52378.98635,0.247662438
BJA06,2479.688507,39249.84971,0.063177019
BJA07,12924.36868,37400.26051,0.345568948
BJA08,0,3893.235885,0
BJA09,7997.168724,37190.73332,0.215031219
BJA10,0,160.4090259,0
BKH01,1159.824553,5277.036183,0.219787114
BKH02,5.354431964,3910.527607,0.001369235
BKH03,30.82520095,5068.696818,0.006081484
BKH04,35880.09599,47992.71458,0.747615473
BKH05,82511.08658,30282.72889,2.724691255
BKH06,25256.53297,12363.51373,2.042828077
BKH07,9736.127463,9477.232238,1.027317599
BKH08,29.54815955,655.2259215,0.045096139
BKH09,21349.62278,41297.84754,0.516966962
BKH10,111402.0047,58807.55093,1.89434865
BKI01,22.08655162,3229.160703,0.006839719
BKI02,0,3182.993394,0
BKI03,0,36.73246198,0
BKI04,1593.521823,1567.989859,1.016283245
BKI05,0,2163.541342,0
BKI06,205.6965895,5890.221276,0.034921708
BKI07,491.3348733,6720.47259,0.073110167
BKI08,0,1623.784273,0
BKI09,0,994.0821064,0
BKI10,39.9427804,4578.925473,0.008723178
BLA01,4829.921818,6802.504033,0.710021162
BLA02,5235.843934,5748.702018,0.910787151
BLA03,12804.33529,20922.30751,0.611994412
BLA04,4031.02577,17431.27748,0.231252458
BLA05,13251.33413,27048.14184,0.489916616
BLA06,10039.23478,14890.87497,0.674187031
BLA07,7653.090638,67409.3546,0.113531582
BLA08,14139.41757,47930.01823,0.295001298
BLA09,10335.51041,27225.7263,0.379622945
BLA10,2742.504969,5836.199326,0.469912835
BNF02,20183.5144,25131.88369,0.803103924
BNF03,9952.429206,45556.90788,0.218461473
BNF04,22251.00521,37433.41147,0.594415639
BNF05,8444.195174,30045.68668,0.281045172
BNF06,3319.053317,16103.02278,0.206113682
BNF07,20373.20022,34475.21739,0.590952045
BNF08,668.9397764,36563.34002,0.018295368
BNF09,1675.411626,47232.88928,0.035471292
BNF10,5080.029234,31179.94936,0.162926154
BNG01,6980.591546,34391.17665,0.202976235
BNG03,5402.125446,8865.153288,0.609366276
BNG04,10915.76279,63722.39399,0.171301831
BNG05,1984.369736,15172.50931,0.130787182
BNG06,7623.924094,18031.58177,0.422809501
BNG07,0.542848966,8976.716331,6.0473E-05
BNG08,60.53131021,13190.68609,0.004588943
BNG09,0,30.74578985,0
BNG10,4357.003876,22285.61895,0.195507421
BNU01,3739.838985,46433.71124,0.080541462
BNU02,992.0705463,14503.48688,0.068402209
BNU03,1425.590813,7666.878024,0.185941502
BNU04,1311.130128,12809.60052,0.102355271
BNU05,2190.57738,3899.386058,0.561774943
BPE01,6252.916518,26158.86792,0.239036205
BPE02,0,10094.18463,0
BPE03,0,2338.991972,0
BPE04,1259.13775,21601.60959,0.058289071
BPE05,3160.251077,16120.5446,0.196038729
BPE06,2706.945671,63655.31293,0.042525055
BPE07,1219.914172,26288.39068,0.046405053
BPE08,0,48.20118521,0
BPE09,17295.05401,66833.25519,0.258779165
BPE10,16661.69913,91641.45239,0.181814001
BSK01,1077.880795,9894.382192,0.108938666
BSK02,4489.790596,15109.17861,0.297156497
BSK03,129.5397641,15450.57176,0.00838414
BSK04,4766.611848,2603.694049,1.830711197
BSK05,3740.823251,16328.94396,0.22909156
BSK06,0,2334.376359,0
BSK07,1754.856924,13535.8994,0.129644649
BSK08,75.32687481,7506.972017,0.010034255
BSK09,849.6646886,1960.813035,0.433322644
BSK10,164.4683963,10289.45638,0.015984168
BSL01,0,92.1581435,0
BSL02,0,10034.70164,0
BSL03,6.57,3399.919455,0.001932399
BSL04,60.66089858,2921.594911,0.02076294
BSL05,0,216.8992392,0
BSL06,0,71.57809562,0
BSL07,0,9678.516979,0
BSL08,756.035068,9048.446563,0.083554129
BSL09,68.39270572,4679.518375,0.01461533
BSL10,0,3074.606699,0
BSM01,0,2753.342203,0
BSM02,405.4699427,2153.031984,0.18832509
BSM03,36.95125446,2504.835787,0.014751967
BSM04,64.67950811,2104.947414,0.030727375
BSM05,129.8656795,2733.585872,0.047507445
BSM06,549.8868687,3680.352838,0.149411454
BSM07,16.56152668,1265.211015,0.013089932
BSM08,30.49287005,2704.092533,0.011276563
BSM09,92.51225771,2323.473496,0.03981636
BSM10,60.63263392,1661.494959,0.036492818
BSM11,0,3803.882141,0
BSM12,31.60335905,2438.254315,0.01296147
BSM13,57.771105,4918.525341,0.011745615
BSM14,493.8981172,5103.092998,0.096784071
BSN01,166.0683353,6490.04179,0.025588177
BSN02,2083.923222,24859.52333,0.083827964
BSN03,2373.981546,22344.35549,0.106245246
BSN04,449.7446261,18811.09573,0.023908476
BSN05,0,3433.666672,0
BSN06,269.6898735,5633.522275,0.047872336
BSN07,701.0857707,17896.79117,0.039173825
BSN08,354.8417332,18626.72518,0.019050141
BSN09,79.13377866,22590.6971,0.003502937
BSN10,828.6515482,19387.79374,0.042740889
BSO01,1894.81761,26680.11398,0.071019847
BSO02,98.09723452,10902.05481,0.00899805
BSO03,254.6981027,21659.37454,0.011759255
BSO04,638.5541035,27379.3686,0.023322455
BSO05,403.8615119,8080.201437,0.049981614
BSO06,255.4372201,6430.537729,0.039722529
BSO07,1752.169651,8451.146344,0.207329228
BSO08,1035.26014,22789.48087,0.045427105
BSO09,293.1502898,8264.73148,0.035470032
BSO10,1066.560683,12667.75986,0.084194893
BSU01,6.537614397,3971.982285,0.001645932
BSU02,0,3430.525967,0
BSU03,112.938478,5247.766615,0.021521246
BSU04,0,4579.189562,0
BSU05,0,5505.592779,0
BVU01,182608.631,57634.64783,3.168382871
BVU02,86421.26714,31579.59893,2.736616995
BVU03,108688.6938,68431.60789,1.58828204
BVU04,16294.68892,10236.68112,1.591794131
BWA03,1782.428809,17535.04207,0.101649531
BWA04,4241.937398,17769.84388,0.238715513
BWA05,3556.586965,6469.720944,0.549728033
BWA07,0,2374.411398,0
BWA08,1195.817691,10319.90773,0.115874843
BWA09,6112.545192,19005.86503,0.321613627
BWA10,22150.21277,57952.88695,0.382210688
BWB01,2134.333827,12211.63026,0.174778779
BWB02,23106.34268,33463.2977,0.690498076
BWB03,4843.028248,12346.13869,0.392270682
BWB04,1552.33464,6745.931729,0.230114194
BWB05,0,251.3744444,0
BWB06,1704.041484,17247.02629,0.098802046
BWB07,536.1508813,16426.15623,0.03264007
BWB08,696.0630829,3167.430764,0.219756369
BWB09,0,2389.060448,0
BWN01,106.9485142,1604.37256,0.066660648
BWN02,226.1056557,7400.578755,0.030552429
BWN03,392.2561525,4118.758532,0.095236501
BWN04,33.36461753,6338.284335,0.005263982
BWN05,252.0211751,4289.655955,0.058750906
BWN06,595.1311151,3246.572369,0.183310596
BWN07,1649.080629,6793.941676,0.242728111
BWN08,1137.840386,39605.80699,0.02872913
BWN09,146.6154989,4183.514137,0.035046015
BWN10,1246.331842,18136.90715,0.068717992
BYA01,35788.70244,65791.82207,0.54396886
BYA02,77217.96265,27305.35652,2.827941931
BYA03,44443.07593,56070.84183,0.792623661
BYA04,5715.403141,9868.783697,0.579139569
BYA05,1225.947139,25898.45961,0.047336682
BYA06,3810.388165,36819.79498,0.10348749
BYA07,35198.11833,36030.64777,0.976893853
BYA08,5960.966798,34434.04061,0.173112615
BYA09,6483.730833,15350.91898,0.422367602
BYA10,0,1418.555065,0
CBA01,2016.922377,50867.93754,0.03965017
CBA02,14056.72268,44534.1629,0.315639091
CBA03,40.63557331,9412.147085,0.004317354
CBA04,3897.20644,30485.48917,0.127838081
CBA05,1153.482906,6297.315483,0.183170576
CBA06,1650.383207,9045.456697,0.182454382
CBA07,3392.856948,29567.44804,0.114749739
CBA08,196.3929286,8588.172702,0.022867836
CBA09,5706.051795,93020.3961,0.061341943
CBA10,1603.844341,25127.44375,0.063828392
CBA11,0,3.705240613,0
CBA12,0,3.321987959,0
CBA13,0,3.262000153,0
CBA14,0,3.149453921,0
CBA15,0,3.007325889,0
CBB01,4214.668208,11368.15875,0.370743257
CBB02,105.2457615,25301.58284,0.004159651
CBB03,81.40306818,3443.384083,0.023640426
CBB04,3079.532421,13833.98402,0.222606331
CBB05,922.630101,37791.25249,0.024413853
CBB06,1323.933708,10688.42675,0.123866097
CBB07,7311.700622,28693.62075,0.254819728
CBB08,396.8608755,6768.453254,0.058633909
CBB09,426.7119952,16612.96663,0.025685478
CBB10,267.5407133,20560.91239,0.013012103
CBC01,0,9526.665083,0
CBC02,83.25879875,9939.801483,0.008376304
CBC03,5750.514366,6595.730242,0.871854087
CBC04,127.574364,6608.943837,0.019303291
CBC05,0,19387.68644,0
CBC06,17736.20674,50913.13035,0.348362134
